#{"t_start": 1620412289.453328, "env_id": "procgen-fruitbot-v0"}
r,l,t
-6.0,116,2407.127508
0.0,65,2407.225775
-2.0,94,2407.470826
-4.0,65,2407.572184
-4.0,65,2407.758668
4.0,81,2407.899047
1.0,87,2408.140674
-3.0,80,2408.360465
0.0,44,2408.426992
1.0,94,2408.648854
4.0,65,2408.745521
-3.0,82,2408.946364
1.0,44,2409.014645
1.0,72,2409.213273
-7.0,80,2409.428232
-1.0,65,2409.550862
-3.0,80,2409.769355
1.0,44,2409.84436
0.0,65,2410.038811
5.0,72,2410.147598
4.0,101,2410.393016
3.0,58,2410.485282
-7.0,44,2410.641175
2.0,108,2410.887524
0.0,58,2410.984074
2.0,72,2411.197932
0.0,60,2411.303853
1.0,44,2411.375864
0.0,129,2411.661855
-1.0,65,2411.846098
-8.0,80,2411.96928
1.0,113,2412.255657
0.0,44,2412.420137
3.0,94,2412.571463
1.0,94,2412.803714
1.0,80,2413.015577
0.0,65,2413.116464
3.0,94,2413.356311
-7.0,65,2413.545733
3.0,94,2413.69329
-4.0,94,2413.924345
0.0,65,2414.130213
-1.0,144,2414.461368
0.0,87,2414.600743
1.0,65,2414.785775
1.0,58,2414.879295
-7.0,72,2415.09245
2.0,58,2415.189325
-3.0,94,2415.435222
-2.0,72,2415.629369
0.0,65,2415.726749
0.0,58,2415.900185
2.0,101,2416.057654
3.0,79,2416.277553
3.0,58,2416.381337
0.0,72,2416.584076
-4.0,72,2416.786068
-3.0,80,2416.912732
4.0,72,2417.114479
1.0,67,2417.216672
0.0,72,2417.42443
0.0,65,2417.535194
0.0,51,2417.701292
1.0,51,2417.781316
0.0,94,2418.013703
5.0,159,2418.356193
-3.0,94,2418.601665
-7.0,94,2418.857162
0.0,65,2418.970079
0.0,44,2419.044904
-10.0,87,2419.273315
3.0,72,2419.480424
4.0,65,2419.583607
1.0,159,2419.915904
-4.0,94,2420.154653
3.0,58,2420.325844
1.0,101,2420.494685
0.0,44,2420.645297
1.0,94,2420.801753
0.0,72,2421.006278
-1.0,65,2421.201526
5.0,58,2421.297713
1.0,80,2421.518158
-4.0,58,2421.613351
3.0,58,2421.793229
-2.0,51,2421.875237
1.0,72,2421.988151
5.0,93,2422.2256
-4.0,72,2422.448302
-3.0,51,2422.543441
1.0,94,2422.777291
3.0,96,2423.015242
0.0,51,2423.099136
0.0,51,2423.178741
-4.0,94,2423.434022
-4.0,65,2423.632115
-2.0,51,2423.714988
-3.0,51,2423.792374
-2.0,51,2423.960407
-9.0,87,2424.186645
3.0,65,2424.286377
3.0,69,2424.47953
5.0,58,2424.573038
1.0,44,2424.648304
5.0,58,2424.818417
-4.0,80,2424.941972
-4.0,72,2425.143523
3.0,94,2425.380753
1.0,51,2425.45881
-11.0,87,2425.69138
-3.0,80,2425.819727
0.0,72,2426.02
0.0,65,2426.215608
0.0,72,2426.330768
2.0,58,2426.511853
4.0,58,2426.608247
3.0,94,2426.849232
1.0,87,2426.998409
2.0,101,2427.251971
4.0,101,2427.514243
1.0,87,2427.739836
0.0,65,2427.843513
0.0,72,2428.056765
2.0,51,2428.142328
-3.0,58,2428.322664
0.0,51,2428.405896
-2.0,87,2428.639099
-3.0,94,2428.793442
1.0,94,2429.020726
0.0,72,2429.219231
1.0,44,2429.294062
-4.0,94,2429.53937
1.0,44,2429.606647
0.0,80,2429.809366
4.0,123,2430.088122
0.0,80,2430.210699
-4.0,94,2430.452059
-3.0,94,2430.699788
1.0,94,2430.937007
-4.0,72,2431.053423
4.0,173,2431.407013
1.0,72,2431.619127
-7.0,166,2431.961051
4.0,65,2432.146517
-7.0,66,2432.25002
-3.0,80,2432.45911
1.0,80,2432.70451
-4.0,65,2432.806341
-1.0,87,2433.025382
0.0,65,2433.127164
3.0,94,2433.358603
1.0,80,2433.574314
2.0,87,2433.714091
-4.0,80,2433.932888
3.0,75,2434.147112
2.0,72,2434.256098
0.0,87,2434.480478
0.0,65,2434.592522
1.0,65,2434.787759
2.0,66,2434.890447
1.0,94,2435.126393
2.0,71,2435.32698
-13.0,87,2435.461984
3.0,65,2435.654071
1.0,65,2435.751573
-2.0,87,2435.962154
0.0,72,2436.16485
2.0,72,2436.279099
-2.0,105,2436.52362
4.0,159,2436.866942
0.0,81,2437.095073
4.0,65,2437.201187
-3.0,93,2437.446019
-3.0,65,2437.644188
-3.0,72,2437.761513
3.0,65,2437.948181
-5.0,144,2438.257048
-6.0,144,2438.565789
-3.0,144,2438.880624
4.0,58,2438.967841
-2.0,130,2439.255449
0.0,65,2439.439032
2.0,80,2439.654433
0.0,87,2439.792075
2.0,80,2440.002478
1.0,51,2440.084148
2.0,101,2440.321928
1.0,44,2440.385879
1.0,101,2440.620104
-5.0,87,2440.859425
0.0,51,2440.938354
-4.0,116,2441.21473
1.0,66,2441.405399
2.0,58,2441.499206
-6.0,144,2441.843184
-11.0,72,2442.043474
0.0,44,2442.113998
2.0,65,2442.302218
-4.0,58,2442.393176
2.0,58,2442.581862
-11.0,87,2442.736445
-10.0,87,2442.957514
2.0,101,2443.198751
3.0,94,2443.437593
0.0,87,2443.586504
-4.0,58,2443.770674
2.0,87,2443.911225
-4.0,65,2444.095194
-1.0,116,2444.368967
0.0,87,2444.506818
0.0,87,2444.730399
-8.0,65,2444.911662
-4.0,94,2445.062198
3.0,80,2445.270056
0.0,72,2445.466073
0.0,72,2445.573764
-4.0,58,2445.753143
-7.0,51,2445.834576
2.0,51,2445.918113
2.0,58,2446.092616
2.0,104,2446.369244
0.0,65,2446.476126
1.0,173,2446.855932
2.0,80,2447.069593
0.0,87,2447.298645
0.0,51,2447.381906
1.0,94,2447.622334
0.0,65,2447.718115
1.0,65,2447.914203
1.0,72,2448.034873
-4.0,58,2448.216145
0.0,72,2448.328539
-3.0,80,2448.531783
0.0,58,2448.705253
-4.0,51,2448.796352
2.0,116,2449.064096
-6.0,72,2449.177811
2.0,65,2449.369038
0.0,72,2449.567652
0.0,72,2449.675709
-2.0,72,2449.876535
-3.0,80,2450.003377
-2.0,51,2450.180737
1.0,44,2450.248616
1.0,44,2450.320691
-4.0,58,2450.493345
2.0,51,2450.571161
0.0,51,2450.751012
1.0,58,2450.860516
1.0,80,2451.080607
-4.0,58,2451.171673
1.0,80,2451.375784
2.0,259,2451.943778
0.0,72,2452.062531
3.0,65,2452.247246
-8.0,166,2452.594863
2.0,101,2452.843128
2.0,94,2453.069805
-7.0,72,2453.177876
-3.0,74,2453.377603
1.0,44,2453.444605
-3.0,80,2453.64809
4.0,65,2453.750068
-4.0,58,2453.932795
2.0,81,2454.063361
-2.0,159,2454.480876
-2.0,80,2454.606094
0.0,72,2454.802261
0.0,72,2454.923177
3.0,72,2455.117462
-3.0,94,2455.390841
0.0,94,2455.543551
1.0,51,2455.706563
0.0,80,2455.828725
-4.0,58,2456.019483
1.0,44,2456.096106
-7.0,72,2456.295651
0.0,72,2456.411896
-4.0,65,2456.598042
-2.0,94,2456.82836
0.0,72,2456.946003
1.0,80,2457.162473
-4.0,58,2457.260652
-4.0,80,2457.473169
-6.0,74,2457.597487
-2.0,144,2457.995818
-3.0,94,2458.140589
0.0,58,2458.320063
-2.0,94,2458.473365
4.0,65,2458.65553
3.0,72,2458.851129
-3.0,94,2459.012088
2.0,72,2459.211992
-3.0,72,2459.327499
1.0,72,2459.5272
-8.0,80,2459.744868
3.0,72,2459.880503
-2.0,51,2460.064976
-4.0,80,2460.197148
0.0,51,2460.3641
-3.0,65,2460.471029
-3.0,99,2460.713899
2.0,87,2460.93869
1.0,44,2461.012931
2.0,101,2461.26706
0.0,72,2461.377566
3.0,75,2461.577329
0.0,44,2461.647743
1.0,59,2461.831244
1.0,87,2461.98395
2.0,108,2462.244304
1.0,65,2462.434197
-3.0,80,2462.565799
-7.0,87,2462.789187
3.0,94,2463.020555
1.0,80,2463.143383
2.0,108,2463.402787
0.0,58,2463.581548
2.0,65,2463.688312
0.0,123,2463.983127
1.0,87,2464.208111
-3.0,80,2464.354635
3.0,74,2464.560705
-4.0,72,2464.757651
-2.0,101,2464.916351
1.0,99,2465.153075
1.0,87,2465.369229
1.0,94,2465.595905
-8.0,65,2465.698282
2.0,65,2465.883213
1.0,80,2466.016649
0.0,47,2466.183076
-4.0,94,2466.332099
-4.0,65,2466.512064
-2.0,72,2466.625098
1.0,87,2466.856769
-2.0,72,2467.07248
1.0,108,2467.237199
1.0,72,2467.44028
-3.0,94,2467.68949
3.0,75,2467.808183
1.0,87,2468.053628
3.0,80,2468.259473
-3.0,51,2468.344527
-3.0,65,2468.452227
1.0,87,2468.669001
3.0,80,2468.880222
2.0,87,2469.046307
-8.0,72,2469.246336
1.0,108,2469.510767
1.0,89,2469.731247
2.0,80,2469.857208
3.0,68,2470.057172
0.0,64,2470.161397
-4.0,80,2470.369039
0.0,94,2470.594115
0.0,72,2470.702852
1.0,108,2470.961131
1.0,59,2471.060278
2.0,51,2471.225931
-7.0,94,2471.463589
-3.0,80,2471.593236
-4.0,80,2471.804588
2.0,101,2472.042229
1.0,101,2472.211402
-2.0,51,2472.375099
-1.0,231,2472.893703
-3.0,44,2472.963712
1.0,58,2473.068747
1.0,58,2473.248112
0.0,65,2473.357489
3.0,87,2473.621608
0.0,44,2473.693613
2.0,65,2473.89084
1.0,108,2474.160101
-7.0,138,2474.462849
1.0,44,2474.531363
1.0,51,2474.696347
1.0,87,2474.836691
2.0,137,2475.151233
2.0,72,2475.360754
-2.0,72,2475.479904
2.0,87,2475.70898
2.0,65,2475.897748
-4.0,80,2476.023316
1.0,80,2476.251337
1.0,80,2476.466502
2.0,101,2476.628804
1.0,101,2476.867035
0.0,72,2477.058421
2.0,87,2477.205326
2.0,58,2477.382108
2.0,87,2477.529853
1.0,123,2477.809889
2.0,65,2477.994043
0.0,58,2478.103426
0.0,65,2478.304732
2.0,72,2478.432086
5.0,87,2478.655197
-6.0,94,2478.889706
-11.0,116,2479.171094
2.0,51,2479.250926
-12.0,166,2479.605539
0.0,72,2479.805361
0.0,58,2479.90296
1.0,72,2480.112114
1.0,88,2480.344009
0.0,44,2480.416774
1.0,80,2480.627528
-4.0,72,2480.739396
-7.0,51,2480.908692
-6.0,80,2481.039296
-4.0,80,2481.262493
0.0,80,2481.479315
4.0,123,2481.760175
-3.0,51,2481.842828
-4.0,58,2481.938667
2.0,65,2482.129054
2.0,108,2482.397903
3.0,65,2482.504683
0.0,59,2482.684129
1.0,65,2482.806273
0.0,58,2482.997268
2.0,87,2483.139471
-14.0,87,2483.377466
0.0,87,2483.595523
2.0,80,2483.717491
-4.0,65,2483.908991
1.0,182,2484.296275
4.0,80,2484.501
1.0,108,2484.749883
-3.0,72,2484.860599
-2.0,72,2485.060711
2.0,72,2485.177008
-7.0,173,2485.61551
3.0,65,2485.712825
0.0,87,2485.929191
0.0,72,2486.042769
0.0,72,2486.248842
0.0,72,2486.448513
0.0,72,2486.557845
-2.0,72,2486.753348
-4.0,73,2486.877224
3.0,101,2487.11168
2.0,101,2487.382265
-5.0,209,2487.881416
3.0,58,2487.970995
3.0,80,2488.18659
0.0,51,2488.276158
1.0,87,2488.507139
2.0,80,2488.631615
-7.0,94,2488.854026
-3.0,51,2488.931495
1.0,117,2489.202252
4.0,87,2489.428417
0.0,58,2489.516482
-3.0,72,2489.711232
1.0,94,2489.949426
2.0,123,2490.223723
-10.0,144,2490.543899
0.0,87,2490.759997
-4.0,96,2490.907651
-1.0,91,2491.133864
-2.0,72,2491.350708
-2.0,51,2491.434406
-3.0,144,2491.75338
3.0,101,2492.028612
0.0,80,2492.249093
-4.0,72,2492.379753
4.0,65,2492.577751
0.0,58,2492.669015
1.0,65,2492.856289
4.0,65,2492.955679
2.0,94,2493.188701
0.0,58,2493.28901
0.0,65,2493.483877
1.0,65,2493.587084
1.0,44,2493.736717
-2.0,51,2493.815998
1.0,51,2493.897141
1.0,44,2494.052402
1.0,89,2494.206385
0.0,44,2494.375846
2.0,112,2494.6377
0.0,58,2494.730436
3.0,101,2494.975152
-4.0,94,2495.205097
4.0,72,2495.321521
3.0,94,2495.562958
1.0,65,2495.669315
-4.0,80,2495.888787
0.0,65,2496.077075
-2.0,51,2496.15655
3.0,65,2496.255482
1.0,84,2496.50601
1.0,94,2496.749967
-6.0,159,2497.093112
1.0,58,2497.268148
1.0,51,2497.351263
4.0,68,2497.463076
0.0,72,2497.660122
2.0,80,2497.86781
0.0,80,2498.000229
-3.0,80,2498.216003
-4.0,72,2498.326448
0.0,72,2498.534628
0.0,58,2498.715939
4.0,82,2498.852246
0.0,44,2498.926794
0.0,58,2499.107909
0.0,65,2499.21578
0.0,88,2499.453423
0.0,87,2499.66918
1.0,80,2499.795347
-2.0,80,2500.00648
1.0,44,2500.079639
-4.0,80,2500.294396
0.0,44,2500.36775
1.0,152,2500.794692
0.0,173,2501.165617
-4.0,87,2501.40163
1.0,94,2501.562032
0.0,58,2501.735032
2.0,72,2501.847883
0.0,65,2502.037762
2.0,96,2502.304554
-3.0,87,2502.444377
2.0,113,2502.733553
1.0,65,2502.923465
1.0,159,2503.269699
-3.0,58,2503.362038
-10.0,94,2503.614693
-2.0,87,2503.840688
-3.0,51,2503.92086
-2.0,80,2504.135319
3.0,101,2504.388349
2.0,65,2504.500713
0.0,77,2504.709247
-3.0,65,2504.805503
1.0,44,2504.95725
2.0,72,2505.065735
2.0,101,2505.30418
-11.0,65,2505.402039
2.0,94,2505.64956
4.0,101,2505.894826
1.0,51,2505.97486
0.0,44,2506.146181
1.0,123,2506.427527
-2.0,80,2506.560858
-10.0,94,2506.800193
0.0,72,2507.004061
-8.0,108,2507.173679
-4.0,44,2507.328951
1.0,51,2507.411164
1.0,80,2507.638269
0.0,58,2507.731283
1.0,44,2507.884669
-2.0,94,2508.044218
0.0,80,2508.255968
0.0,51,2508.332873
5.0,87,2508.567456
5.0,72,2508.767199
1.0,58,2508.857982
1.0,58,2508.94715
-7.0,173,2509.389186
-4.0,58,2509.478281
0.0,58,2509.663332
0.0,65,2509.770064
1.0,51,2509.935789
-4.0,44,2510.008994
3.0,94,2510.258885
1.0,80,2510.391648
1.0,82,2510.6214
1.0,51,2510.701695
5.0,87,2510.929012
0.0,87,2511.157804
-5.0,80,2511.281701
-4.0,80,2511.49749
0.0,72,2511.706359
1.0,58,2511.803571
1.0,58,2511.90276
0.0,80,2512.121933
3.0,101,2512.371027
-3.0,65,2512.481256
0.0,87,2512.713768
-4.0,80,2512.92163
0.0,51,2513.000937
5.0,87,2513.215499
-3.0,97,2513.451233
1.0,101,2513.618209
-3.0,94,2513.84383
4.0,94,2514.077495
2.0,72,2514.188085
1.0,65,2514.373889
0.0,51,2514.457117
0.0,65,2514.653161
1.0,58,2514.747136
-3.0,94,2515.002249
-4.0,72,2515.203983
0.0,51,2515.286784
0.0,123,2515.56074
1.0,50,2515.645518
-4.0,51,2515.810796
-8.0,65,2515.912292
1.0,87,2516.140003
0.0,87,2516.361216
1.0,83,2516.497223
0.0,94,2516.739454
3.0,80,2516.956094
0.0,58,2517.053371
-7.0,116,2517.325625
-3.0,116,2517.597106
-4.0,58,2517.697877
0.0,65,2517.881943
0.0,72,2517.990548
0.0,72,2518.183539
0.0,87,2518.397134
-8.0,68,2518.499957
0.0,72,2518.709729
1.0,65,2518.819283
1.0,80,2519.029452
-8.0,74,2519.142029
-3.0,80,2519.371397
-2.0,87,2519.604817
0.0,130,2519.908609
1.0,159,2520.250394
-4.0,94,2520.488815
0.0,87,2520.632608
2.0,94,2520.872073
0.0,72,2521.064805
2.0,72,2521.176418
-2.0,159,2521.50107
0.0,87,2521.725781
-7.0,144,2522.042577
-4.0,137,2522.337598
4.0,104,2522.589144
2.0,72,2522.786787
-4.0,65,2522.887175
-3.0,65,2523.066715
4.0,72,2523.180738
1.0,51,2523.34859
0.0,51,2523.432724
0.0,72,2523.641861
0.0,72,2523.768389
-4.0,80,2523.997618
1.0,87,2524.23507
1.0,51,2524.320778
-4.0,46,2524.399887
0.0,72,2524.595305
1.0,44,2524.660694
0.0,80,2524.872099
1.0,44,2524.939019
0.0,58,2525.107748
1.0,80,2525.226609
1.0,51,2525.386878
1.0,80,2525.508646
5.0,72,2525.698345
-3.0,94,2525.940039
1.0,58,2526.030025
-2.0,51,2526.11085
0.0,54,2526.281077
-3.0,94,2526.510242
2.0,51,2526.585139
1.0,100,2526.825631
-4.0,65,2526.926784
0.0,87,2527.151794
-3.0,72,2527.257163
1.0,51,2527.426154
4.0,65,2527.525161
-4.0,44,2527.682076
0.0,51,2527.764007
0.0,123,2528.050869
1.0,51,2528.129774
-3.0,80,2528.336938
0.0,65,2528.565351
1.0,87,2528.709197
-4.0,44,2528.870291
5.0,92,2529.017406
3.0,74,2529.218859
-3.0,108,2529.485237
-7.0,116,2529.753608
2.0,80,2529.885347
-2.0,94,2530.121316
1.0,93,2530.344206
-3.0,102,2530.579576
2.0,72,2530.686237
-2.0,87,2530.908623
1.0,58,2531.002444
4.0,72,2531.207942
1.0,87,2531.427101
-7.0,44,2531.49528
-8.0,159,2531.836591
0.0,87,2532.057991
0.0,44,2532.132988
-3.0,58,2532.307027
-8.0,72,2532.418124
2.0,53,2532.585606
-4.0,65,2532.688312
-3.0,80,2532.912037
1.0,80,2533.062033
-2.0,51,2533.239162
2.0,80,2533.373792
3.0,72,2533.598128
1.0,72,2533.718882
-7.0,94,2533.964789
2.0,101,2534.223261
0.0,80,2534.459634
1.0,87,2534.606509
1.0,108,2534.853265
-4.0,80,2535.074038
-7.0,94,2535.224937
4.0,101,2535.460115
0.0,65,2535.642535
0.0,58,2535.73394
-4.0,48,2535.902905
2.0,87,2536.041274
-1.0,94,2536.27952
-3.0,51,2536.359097
1.0,51,2536.527209
0.0,80,2536.655329
-4.0,88,2536.871991
-8.0,58,2537.055125
0.0,44,2537.127328
-4.0,72,2537.245413
-12.0,65,2537.426864
0.0,159,2537.777414
1.0,72,2537.986856
-4.0,72,2538.112195
-8.0,108,2538.37159
1.0,101,2538.614119
-7.0,58,2538.707192
0.0,45,2538.86051
2.0,72,2538.982149
3.0,58,2539.156616
0.0,72,2539.264898
1.0,58,2539.440134
0.0,72,2539.551693
0.0,65,2539.73019
2.0,80,2539.950564
0.0,80,2540.090878
0.0,51,2540.263826
-3.0,98,2540.426218
-1.0,94,2540.657243
1.0,87,2540.873413
0.0,72,2541.001666
-1.0,94,2541.234773
0.0,137,2541.542713
-4.0,144,2541.847542
0.0,48,2542.014667
-4.0,72,2542.150344
0.0,72,2542.358081
-1.0,94,2542.510524
-2.0,72,2542.705348
-3.0,51,2542.786395
5.0,92,2543.018132
-4.0,49,2543.181792
3.0,80,2543.315261
-4.0,65,2543.496688
3.0,72,2543.615388
0.0,65,2543.805549
-4.0,80,2543.927826
-3.0,80,2544.151277
2.0,101,2544.399163
1.0,44,2544.470729
-2.0,72,2544.665303
1.0,93,2544.811645
0.0,58,2545.00261
0.0,87,2545.225054
-3.0,72,2545.334516
0.0,58,2545.508571
2.0,80,2545.630305
-4.0,65,2545.812593
1.0,58,2545.900467
0.0,72,2546.103642
0.0,51,2546.183227
0.0,72,2546.379515
1.0,87,2546.511348
-2.0,101,2546.76898
-2.0,51,2546.941962
-4.0,72,2547.081949
2.0,101,2547.335383
1.0,101,2547.584495
1.0,58,2547.686333
2.0,65,2547.880458
-6.0,72,2547.99978
-7.0,49,2548.173089
0.0,44,2548.243771
1.0,59,2548.343066
-7.0,80,2548.556285
0.0,87,2548.770594
0.0,72,2548.87752
0.0,44,2549.027923
-2.0,72,2549.148003
-11.0,51,2549.308765
-3.0,44,2549.379208
5.0,92,2549.603696
3.0,72,2549.719309
-3.0,94,2549.947705
0.0,72,2550.074163
0.0,65,2550.260698
0.0,62,2550.357337
0.0,87,2550.581153
2.0,51,2550.747167
-4.0,58,2550.83922
1.0,88,2551.073369
0.0,58,2551.16852
-3.0,51,2551.359549
-2.0,166,2551.72475
-1.0,94,2551.964829
0.0,58,2552.0517
2.0,80,2552.281823
1.0,65,2552.382215
2.0,65,2552.566377
-4.0,58,2552.662697
0.0,65,2552.850948
0.0,72,2552.9626
0.0,72,2553.167364
1.0,94,2553.322523
-3.0,72,2553.520292
3.0,94,2553.750156
0.0,51,2553.827228
-7.0,80,2554.034944
0.0,87,2554.18717
-4.0,65,2554.380703
-1.0,94,2554.614536
-3.0,80,2554.735102
-4.0,72,2554.923839
-4.0,72,2555.033318
0.0,87,2555.267552
1.0,44,2555.337037
0.0,65,2555.521776
2.0,113,2555.801477
-7.0,80,2556.024133
4.0,58,2556.117987
2.0,80,2556.342195
3.0,72,2556.455907
0.0,72,2556.651625
-3.0,44,2556.721783
2.0,87,2556.946776
4.0,72,2557.05258
3.0,65,2557.242154
1.0,65,2557.347725
1.0,74,2557.552295
0.0,80,2557.769516
2.0,72,2557.879604
1.0,116,2558.150433
0.0,80,2558.377793
2.0,94,2558.53159
1.0,87,2558.752682
1.0,80,2558.959713
3.0,87,2559.092073
0.0,51,2559.261775
3.0,94,2559.412535
0.0,58,2559.585073
0.0,72,2559.693279
0.0,58,2559.865108
-4.0,72,2559.979948
2.0,51,2560.176375
2.0,72,2560.308219
0.0,65,2560.510817
4.0,58,2560.608129
-1.0,58,2560.782021
-3.0,58,2560.870823
1.0,64,2561.048398
0.0,51,2561.122908
0.0,72,2561.324058
0.0,72,2561.434193
-3.0,78,2561.635203
-6.0,94,2561.859479
2.0,94,2562.009457
2.0,94,2562.254144
4.0,101,2562.492857
2.0,87,2562.716524
-1.0,80,2562.834098
-3.0,94,2563.062478
-2.0,51,2563.141113
-2.0,94,2563.3876
0.0,82,2563.602835
1.0,95,2563.75663
0.0,87,2563.97169
0.0,80,2564.181368
-2.0,80,2564.316871
1.0,44,2564.474203
-2.0,51,2564.554198
0.0,44,2564.70499
0.0,80,2564.847556
0.0,51,2565.015602
1.0,80,2565.151041
1.0,61,2565.337512
-3.0,87,2565.469305
2.0,65,2565.654717
0.0,58,2565.741653
2.0,51,2565.905078
2.0,87,2566.053652
0.0,65,2566.244403
1.0,80,2566.37944
-3.0,72,2566.574664
1.0,87,2566.793164
-3.0,59,2566.890161
-4.0,65,2567.076257
1.0,94,2567.216958
-4.0,94,2567.455069
-4.0,72,2567.652691
-2.0,72,2567.761563
2.0,65,2567.947202
1.0,65,2568.054827
-7.0,50,2568.220082
0.0,44,2568.298125
-7.0,72,2568.501845
0.0,58,2568.594302
-2.0,51,2568.675515
-4.0,65,2568.86278
1.0,65,2568.970584
3.0,72,2569.167842
3.0,72,2569.373451
0.0,47,2569.46229
0.0,72,2569.67312
2.0,72,2569.788475
2.0,72,2569.990498
0.0,69,2570.098126
3.0,88,2570.347717
0.0,72,2570.454669
0.0,72,2570.650728
2.0,101,2570.894552
2.0,51,2570.971469
0.0,65,2571.155273
-3.0,94,2571.299539
4.0,173,2571.738622
-1.0,80,2571.866818
1.0,75,2572.074121
-1.0,156,2572.424099
-4.0,48,2572.586612
3.0,104,2572.764399
-7.0,101,2573.017563
0.0,58,2573.1989
2.0,72,2573.31663
0.0,78,2573.534457
-5.0,72,2573.642438
0.0,65,2573.826189
-3.0,72,2573.952627
0.0,87,2574.187843
0.0,79,2574.404546
0.0,72,2574.514759
0.0,72,2574.711534
3.0,58,2574.804387
1.0,114,2575.081722
3.0,65,2575.268957
0.0,72,2575.385522
-3.0,65,2575.573244
0.0,72,2575.688037
3.0,72,2575.896393
4.0,101,2576.153256
4.0,101,2576.308563
0.0,72,2576.517687
1.0,65,2576.707151
1.0,44,2576.776155
-3.0,51,2576.854863
0.0,44,2577.008866
-3.0,58,2577.10623
0.0,74,2577.308489
3.0,54,2577.397108
3.0,72,2577.605511
0.0,72,2577.725769
0.0,72,2577.91955
2.0,101,2578.160236
1.0,44,2578.228846
1.0,72,2578.345706
4.0,65,2578.545713
1.0,44,2578.632765
-4.0,51,2578.806996
0.0,49,2578.889701
-2.0,94,2579.139936
-4.0,99,2579.391009
-3.0,58,2579.493574
-3.0,80,2579.709177
-6.0,100,2579.866218
0.0,72,2580.071421
3.0,72,2580.276814
-4.0,51,2580.363982
3.0,87,2580.595198
3.0,101,2580.747838
0.0,72,2580.954328
1.0,94,2581.191867
1.0,101,2581.441398
0.0,72,2581.562102
3.0,87,2581.788207
0.0,44,2581.860485
2.0,51,2582.026099
-2.0,51,2582.110618
-1.0,72,2582.313696
2.0,72,2582.427409
3.0,101,2582.692786
-2.0,65,2582.798267
-7.0,51,2582.965493
-4.0,49,2583.04689
3.0,87,2583.287069
4.0,101,2583.545276
0.0,65,2583.659672
-3.0,113,2583.918126
1.0,65,2584.112711
5.0,72,2584.22594
-4.0,58,2584.405094
-4.0,80,2584.535672
-12.0,80,2584.743708
-6.0,94,2584.975119
-3.0,44,2585.043607
-4.0,72,2585.151796
0.0,44,2585.302155
3.0,101,2585.547902
0.0,58,2585.639659
1.0,80,2585.847167
3.0,58,2585.935069
-4.0,58,2586.115403
5.0,65,2586.216712
1.0,65,2586.399909
1.0,51,2586.475666
-3.0,80,2586.68878
3.0,88,2586.821241
6.0,72,2587.016083
-2.0,58,2587.103614
1.0,51,2587.264741
1.0,51,2587.346278
-5.0,94,2587.58638
-1.0,76,2587.722478
5.0,72,2587.926874
1.0,44,2587.998292
2.0,93,2588.236016
3.0,72,2588.435214
1.0,101,2588.60349
0.0,44,2588.758306
-4.0,72,2588.876466
3.0,87,2589.106472
5.0,70,2589.311973
4.0,72,2589.428277
-2.0,51,2589.513395
0.0,51,2589.686429
-6.0,72,2589.806854
3.0,58,2589.985382
-3.0,94,2590.221848
0.0,58,2590.312852
0.0,44,2590.378818
-3.0,108,2590.6331
0.0,65,2590.818184
0.0,58,2590.915248
-3.0,80,2591.117424
0.0,44,2591.181761
-4.0,65,2591.363153
1.0,44,2591.434149
-7.0,80,2591.654938
4.0,58,2591.745155
0.0,72,2591.943966
0.0,80,2592.076239
6.0,72,2592.296691
3.0,87,2592.532478
3.0,101,2592.709138
1.0,44,2592.862337
1.0,65,2592.961522
1.0,65,2593.151062
1.0,83,2593.284593
0.0,87,2593.512012
0.0,51,2593.5908
0.0,72,2593.806853
1.0,51,2593.894377
1.0,52,2594.062693
1.0,72,2594.173165
-4.0,72,2594.371311
4.0,101,2594.616509
-2.0,118,2594.887099
0.0,65,2594.98504
2.0,58,2595.186728
2.0,90,2595.325949
1.0,44,2595.475236
-8.0,65,2595.576121
0.0,58,2595.757443
5.0,58,2595.870367
0.0,65,2596.0536
-6.0,65,2596.153282
-1.0,72,2596.356347
-4.0,72,2596.473583
-8.0,108,2596.734247
-3.0,108,2596.996243
2.0,65,2597.097106
-3.0,72,2597.292696
0.0,72,2597.488829
5.0,58,2597.578255
-1.0,58,2597.678516
3.0,72,2597.875434
0.0,87,2598.098438
0.0,65,2598.203791
-7.0,65,2598.393181
-3.0,108,2598.643567
0.0,72,2598.758978
-7.0,73,2598.951468
0.0,65,2599.053938
2.0,72,2599.246667
-3.0,72,2599.35707
2.0,65,2599.548425
0.0,72,2599.66107
1.0,44,2599.819974
0.0,72,2599.936515
-5.0,123,2600.222315
-3.0,51,2600.397634
1.0,94,2600.539087
0.0,72,2600.746388
-2.0,80,2600.955141
0.0,51,2601.031409
-3.0,94,2601.263278
-4.0,80,2601.41124
1.0,72,2601.630508
4.0,101,2601.886155
1.0,44,2601.95275
0.0,72,2602.14756
-4.0,58,2602.236627
-3.0,80,2602.450785
-7.0,51,2602.534821
0.0,72,2602.761534
0.0,65,2602.866717
2.0,111,2603.130041
2.0,65,2603.237614
-4.0,80,2603.459964
-2.0,80,2603.67069
0.0,53,2603.757506
-3.0,94,2603.99045
-2.0,72,2604.108563
-2.0,80,2604.32306
-1.0,72,2604.522525
0.0,51,2604.60313
-4.0,80,2604.8169
0.0,72,2604.932753
1.0,65,2605.126679
1.0,94,2605.280883
