#{"t_start": 1620582777.488878, "env_id": "procgen-fruitbot-v0"}
r,l,t
-10.0,101,839.738905
-4.0,58,840.039712
0.0,94,840.234023
-6.0,94,840.43333
-3.0,80,840.774003
-3.0,140,841.055831
1.0,51,841.347209
-4.0,94,841.539579
-4.0,80,841.694446
0.0,87,842.037372
1.0,72,842.182097
0.0,58,842.311125
0.0,87,842.494399
0.0,44,842.769147
0.0,72,842.914555
3.0,159,843.228308
0.0,65,843.55464
-7.0,65,843.678337
-2.0,94,843.865404
0.0,87,844.234481
0.0,80,844.400854
0.0,94,844.58975
-3.0,94,844.958292
0.0,72,845.107059
-4.0,58,845.226627
3.0,166,845.742604
2.0,110,845.958914
-2.0,94,846.350697
-3.0,94,846.557814
-3.0,65,846.689048
-7.0,144,847.160596
1.0,87,847.326486
1.0,65,847.458224
-7.0,94,847.833109
-1.0,58,847.950022
-2.0,144,848.434778
1.0,80,848.595469
1.0,87,848.768939
2.0,58,848.88497
1.0,72,849.215414
1.0,123,849.468418
-7.0,80,849.819661
-3.0,72,849.95771
0.0,58,850.068206
1.0,44,850.158322
2.0,65,850.283476
0.0,44,850.573453
2.0,58,850.691386
1.0,51,850.793522
2.0,87,850.955253
1.0,58,851.260829
2.0,72,851.421972
-4.0,72,851.570747
0.0,44,851.665529
1.0,101,852.055675
2.0,80,852.218851
1.0,51,852.323446
2.0,108,852.736472
1.0,72,852.879865
1.0,59,852.999618
1.0,91,853.37103
-1.0,58,853.495523
3.0,94,853.676179
-11.0,80,853.831115
-2.0,73,854.171454
1.0,101,854.372234
0.0,44,854.469492
-4.0,65,854.792652
0.0,72,854.933085
-4.0,65,855.061645
-3.0,65,855.191293
2.0,80,855.5527
3.0,65,855.678541
-3.0,80,855.836703
0.0,65,856.147614
-7.0,144,856.429723
2.0,108,856.862498
0.0,65,857.005177
-2.0,94,857.205308
0.0,44,857.29871
1.0,80,857.653728
-2.0,80,857.80941
1.0,65,857.933259
-14.0,144,858.413388
2.0,65,858.550571
1.0,94,858.736855
1.0,94,859.108751
-2.0,58,859.22154
0.0,51,859.32269
0.0,87,859.499482
-3.0,52,859.807668
1.0,87,859.973428
-3.0,72,860.112746
-4.0,65,860.426784
4.0,58,860.551906
0.0,87,860.722001
-4.0,58,860.837639
1.0,51,861.128372
-4.0,58,861.245306
0.0,44,861.339328
1.0,51,861.4438
0.0,65,861.583972
1.0,65,861.906825
-9.0,216,862.544663
0.0,80,862.710042
-4.0,51,862.808406
-3.0,58,862.92345
-5.0,159,863.426296
-3.0,51,863.523712
-4.0,65,863.652195
-8.0,80,864.000149
-8.0,65,864.130634
-7.0,87,864.302322
3.0,94,864.696138
1.0,101,864.898328
2.0,80,865.055994
-4.0,51,865.348156
-4.0,58,865.467067
0.0,65,865.611957
-2.0,72,865.756315
-4.0,56,865.86723
0.0,72,866.193348
0.0,72,866.330344
1.0,51,866.429752
0.0,65,866.750539
0.0,80,866.902622
1.0,65,867.032741
-3.0,108,867.24099
1.0,87,867.5915
0.0,44,867.680564
-4.0,58,867.788144
-3.0,51,867.896788
1.0,65,868.231411
2.0,108,868.44845
1.0,87,868.633402
0.0,72,868.963484
-4.0,65,869.094234
0.0,72,869.236915
-12.0,65,869.564094
-4.0,80,869.736871
2.0,87,869.910111
1.0,65,870.053475
0.0,72,870.38775
1.0,44,870.477239
0.0,87,870.646106
-2.0,94,871.02852
-3.0,94,871.212179
0.0,72,871.355544
2.0,72,871.700735
1.0,87,871.877024
-4.0,51,871.977843
0.0,72,872.122244
0.0,65,872.445045
-1.0,123,872.70604
0.0,94,872.903523
0.0,72,873.258744
1.0,110,873.502647
0.0,80,873.668005
1.0,72,874.010005
1.0,101,874.219767
-7.0,180,874.798273
-4.0,80,874.956279
-4.0,80,875.112207
0.0,72,875.441073
1.0,101,875.637561
0.0,80,875.800182
0.0,87,876.165285
-4.0,80,876.329628
1.0,67,876.469773
-4.0,92,876.855974
-3.0,94,877.044418
-4.0,112,877.462792
2.0,80,877.629447
-4.0,65,877.760532
0.0,80,877.925312
2.0,74,878.266861
0.0,87,878.444886
1.0,101,878.65202
1.0,51,878.946742
1.0,58,879.066585
-4.0,58,879.191671
1.0,80,879.356894
0.0,80,879.708046
-4.0,80,879.871512
1.0,72,880.015455
0.0,94,880.40302
1.0,101,880.612465
-4.0,51,880.71767
0.0,58,880.843693
-4.0,108,881.252243
0.0,60,881.382126
0.0,51,881.492382
-3.0,72,881.838187
1.0,44,881.926218
-6.0,80,882.086621
2.0,101,882.484801
0.0,44,882.572574
2.0,94,882.760296
-4.0,51,882.869141
-4.0,80,883.216969
-3.0,108,883.43792
1.0,58,883.56119
-3.0,108,883.971103
-15.0,223,884.42751
3.0,144,884.93141
1.0,58,885.047421
-7.0,72,885.382967
-3.0,87,885.571163
-4.0,58,885.69384
-1.0,87,885.873344
-4.0,73,886.225732
2.0,80,886.389331
-3.0,94,886.577307
1.0,44,886.850547
0.0,72,886.99961
2.0,80,887.160059
0.0,51,887.26857
-4.0,44,887.552904
1.0,44,887.636798
0.0,87,887.801021
0.0,53,887.902763
-3.0,94,888.294417
0.0,72,888.444056
-3.0,80,888.605352
0.0,65,888.928957
-4.0,58,889.047139
0.0,51,889.149527
-3.0,89,889.326852
1.0,80,889.676596
-11.0,159,889.999837
0.0,58,890.115142
0.0,94,890.504623
0.0,80,890.662727
1.0,72,890.808672
-4.0,51,891.120749
-1.0,87,891.292783
1.0,92,891.469675
4.0,144,891.941337
-2.0,123,892.197392
1.0,65,892.526783
3.0,80,892.686555
-2.0,59,892.802141
0.0,51,892.90734
1.0,166,893.441343
0.0,48,893.538493
-4.0,152,894.039748
0.0,94,894.224373
-4.0,65,894.347034
1.0,101,894.733218
0.0,87,894.897078
1.0,101,895.283237
-4.0,51,895.389453
2.0,108,895.618295
1.0,47,895.72552
4.0,58,896.041128
1.0,51,896.154313
-3.0,80,896.317045
0.0,72,896.466489
-3.0,65,896.790429
0.0,87,896.963576
0.0,87,897.147718
0.0,44,897.237142
-2.0,72,897.576399
2.0,87,897.751485
0.0,72,897.899777
3.0,94,898.295697
0.0,65,898.420713
0.0,44,898.506457
-3.0,94,898.876822
2.0,94,899.075413
-3.0,51,899.175482
-3.0,44,899.262616
2.0,87,899.639702
4.0,60,899.760731
-7.0,73,899.903235
0.0,65,900.036961
-4.0,65,900.375586
0.0,53,900.485596
0.0,52,900.587087
2.0,94,900.774716
1.0,101,901.177336
-8.0,65,901.303586
-2.0,80,901.488163
-4.0,80,901.857513
0.0,72,901.999933
1.0,44,902.084743
-4.0,108,902.505382
-4.0,44,902.594218
0.0,48,902.691911
1.0,80,902.847715
2.0,80,903.205588
0.0,44,903.290493
1.0,101,903.503208
1.0,58,903.626649
0.0,94,904.013911
0.0,72,904.161973
2.0,72,904.303854
-3.0,80,904.661499
-7.0,80,904.822245
-3.0,144,905.107529
0.0,72,905.456156
2.0,80,905.619705
0.0,72,905.76128
3.0,94,906.147264
0.0,44,906.245682
0.0,55,906.35828
0.0,94,906.552352
2.0,87,906.928473
1.0,115,907.219834
1.0,65,907.355494
1.0,94,907.741282
-8.0,82,907.897573
-3.0,74,908.039549
-3.0,44,908.331522
0.0,51,908.437966
2.0,91,908.628012
0.0,44,908.715636
-11.0,72,909.047024
0.0,80,909.218663
-4.0,58,909.329452
-11.0,72,909.47396
0.0,44,909.74901
-4.0,58,909.860652
1.0,94,910.043053
0.0,80,910.392828
1.0,209,910.818389
-4.0,58,911.125398
-1.0,65,911.267839
0.0,144,911.561623
-4.0,65,911.8813
-3.0,108,912.085216
-4.0,58,912.204692
1.0,65,912.535828
2.0,94,912.731874
0.0,72,912.886278
1.0,58,912.999116
1.0,51,913.307264
0.0,44,913.398854
-28.0,159,913.700771
2.0,58,913.998543
-2.0,72,914.14014
-8.0,88,914.324492
1.0,51,914.424242
0.0,58,914.723903
2.0,65,914.851657
0.0,72,914.993322
1.0,109,915.404046
0.0,65,915.53528
0.0,80,915.688344
-4.0,108,916.098779
-11.0,80,916.26172
-10.0,72,916.421413
-1.0,58,916.545031
-2.0,72,916.879311
2.0,65,917.007109
3.0,65,917.138097
0.0,58,917.258734
0.0,51,917.563386
-3.0,53,917.673403
4.0,94,917.862098
3.0,94,918.25666
2.0,94,918.461117
1.0,116,918.691639
0.0,115,919.114612
1.0,87,919.288235
0.0,72,919.644818
-8.0,61,919.764019
0.0,87,919.930279
0.0,65,920.058064
-2.0,80,920.430849
1.0,44,920.519534
-6.0,94,920.706304
-5.0,159,921.21472
0.0,80,921.376864
0.0,51,921.482116
-7.0,80,921.831991
1.0,144,922.10884
1.0,65,922.239216
1.0,94,922.622609
-8.0,74,922.77385
0.0,72,922.935056
-7.0,72,923.280519
0.0,65,923.414029
-3.0,94,923.597464
2.0,65,923.924561
1.0,44,924.018024
1.0,77,924.183516
1.0,65,924.313314
-2.0,72,924.654657
0.0,46,924.745906
-12.0,67,924.87207
1.0,65,924.993625
-6.0,65,925.306146
1.0,94,925.505129
0.0,80,925.654771
-2.0,159,926.148752
1.0,58,926.261872
-2.0,58,926.37455
-3.0,80,926.735332
-4.0,72,926.876816
1.0,65,927.005266
1.0,101,927.208544
-4.0,57,927.521366
2.0,87,927.691552
0.0,72,927.83349
-16.0,70,928.163977
-4.0,80,928.324455
0.0,58,928.440772
-3.0,80,928.602962
-3.0,80,928.948825
-3.0,65,929.075171
1.0,65,929.21286
-3.0,80,929.585739
1.0,65,929.719984
-2.0,94,929.912592
2.0,101,930.307508
-4.0,58,930.421688
1.0,44,930.518005
-8.0,112,930.73389
0.0,44,931.012246
1.0,116,931.24439
-11.0,65,931.372041
-10.0,94,931.758696
0.0,72,931.895296
1.0,44,931.983147
-8.0,152,932.485429
0.0,65,932.623736
2.0,94,932.824462
-1.0,94,933.219733
2.0,80,933.381009
3.0,67,933.514513
-4.0,101,933.915338
0.0,87,934.086639
-12.0,152,934.588806
0.0,72,934.732293
0.0,58,934.855288
-8.0,84,935.029517
-3.0,51,935.327736
-3.0,80,935.500286
1.0,101,935.71556
-11.0,159,936.221295
0.0,60,936.334416
0.0,87,936.710396
1.0,102,936.900169
-4.0,80,937.077657
-1.0,94,937.453089
1.0,49,937.553057
-12.0,65,937.685684
-4.0,58,937.794225
0.0,58,938.088832
1.0,65,938.21162
-3.0,80,938.365112
-4.0,51,938.460454
1.0,94,938.831741
-2.0,166,939.145094
0.0,48,939.427496
-8.0,94,939.621779
0.0,87,939.795216
-4.0,51,939.895509
0.0,51,940.18504
-3.0,65,940.326082
2.0,72,940.470752
3.0,65,940.607372
1.0,51,940.906009
0.0,72,941.05077
-3.0,80,941.206126
-2.0,58,941.31611
1.0,51,941.609489
0.0,72,941.759247
5.0,93,941.949078
2.0,94,942.329825
1.0,45,942.421755
0.0,72,942.571587
-4.0,80,942.740276
-3.0,137,943.203462
0.0,51,943.298279
-4.0,80,943.446054
-4.0,80,943.794505
0.0,44,943.87941
-3.0,144,944.36045
0.0,44,944.447834
-2.0,72,944.585487
0.0,51,944.691853
2.0,72,944.825787
-6.0,72,945.147693
-3.0,72,945.287985
0.0,87,945.456625
-8.0,94,945.856591
1.0,80,946.014016
-11.0,65,946.153411
0.0,72,946.500768
-6.0,94,946.686475
1.0,108,946.904573
4.0,58,947.204744
0.0,87,947.383105
0.0,72,947.537624
1.0,108,947.939417
1.0,87,948.101172
-3.0,58,948.213426
0.0,87,948.564671
2.0,65,948.691214
1.0,72,948.839657
2.0,65,948.966536
2.0,87,949.331219
-11.0,65,949.460097
2.0,50,949.561783
2.0,80,949.719277
-3.0,80,950.080516
1.0,60,950.201381
2.0,87,950.382793
1.0,105,950.784535
2.0,137,951.053524
2.0,72,951.402879
0.0,44,951.498156
1.0,108,951.711364
1.0,51,951.817674
0.0,94,952.195492
0.0,48,952.292977
-8.0,65,952.420555
-6.0,94,952.605387
-11.0,65,952.923646
2.0,65,953.056225
1.0,65,953.188689
0.0,87,953.552721
0.0,80,953.728995
1.0,80,953.895407
1.0,87,954.264768
0.0,76,954.416969
1.0,60,954.539964
0.0,80,954.69712
2.0,51,954.99037
-4.0,57,955.105884
2.0,87,955.287761
0.0,72,955.433247
1.0,72,955.773024
-4.0,51,955.881896
-2.0,72,956.026349
0.0,58,956.145617
-3.0,65,956.473712
0.0,58,956.595228
0.0,65,956.722964
3.0,65,956.87284
2.0,87,957.239618
0.0,87,957.413649
-7.0,152,957.909829
1.0,51,958.010383
-2.0,72,958.157314
1.0,53,958.263088
2.0,92,958.635427
0.0,72,958.778255
4.0,58,958.89981
-2.0,72,959.235678
0.0,80,959.398488
0.0,72,959.547742
0.0,72,959.692829
0.0,87,960.058908
-11.0,152,960.370413
0.0,72,960.708808
0.0,87,960.884372
1.0,72,961.033318
-7.0,72,961.368501
0.0,44,961.455555
-2.0,72,961.603997
-3.0,137,962.083082
1.0,72,962.228988
-4.0,60,962.348607
-1.0,58,962.483642
0.0,87,962.842638
0.0,87,963.022253
-2.0,72,963.165085
-2.0,72,963.320375
0.0,87,963.672648
-7.0,65,963.794117
-4.0,51,963.901367
-1.0,100,964.29678
1.0,108,964.516481
2.0,51,964.619295
1.0,80,964.970509
0.0,44,965.061368
1.0,102,965.265002
2.0,65,965.393278
1.0,65,965.711537
2.0,87,965.883454
-4.0,80,966.050658
-3.0,94,966.425178
0.0,94,966.624113
1.0,101,966.818308
2.0,87,967.18961
2.0,72,967.33256
0.0,44,967.421105
-8.0,72,967.75492
0.0,72,967.897195
0.0,72,968.100949
-4.0,85,968.276016
0.0,44,968.55493
2.0,72,968.697809
1.0,51,968.799697
-8.0,60,968.919475
1.0,94,969.304631
2.0,118,969.531425
1.0,51,969.627748
-4.0,58,969.926968
2.0,65,970.059242
1.0,150,970.357929
0.0,80,970.706078
1.0,65,970.833308
1.0,108,971.057226
2.0,51,971.346952
2.0,72,971.481125
-3.0,77,971.627756
1.0,72,971.76126
1.0,65,972.081796
-4.0,94,972.268811
1.0,65,972.398344
0.0,72,972.724649
-3.0,65,972.856297
0.0,87,973.027659
-3.0,51,973.137393
-2.0,80,973.504122
2.0,96,973.696625
0.0,65,973.819165
2.0,80,974.179743
3.0,80,974.340654
3.0,94,974.5216
0.0,44,974.793412
3.0,65,974.919658
0.0,72,975.063768
0.0,80,975.227619
-4.0,72,975.558426
0.0,80,975.706391
-3.0,76,975.852635
-4.0,61,976.162692
1.0,51,976.265171
0.0,72,976.406546
0.0,80,976.58531
1.0,80,976.939944
0.0,80,977.099658
1.0,90,977.294142
0.0,65,977.624233
-2.0,72,977.765791
-4.0,72,977.907468
-4.0,58,978.020417
-3.0,80,978.378616
1.0,80,978.542842
2.0,51,978.640284
2.0,111,979.094605
1.0,65,979.2382
-4.0,59,979.357723
-3.0,56,979.468032
-2.0,58,979.767106
-7.0,78,979.924376
2.0,88,980.095898
0.0,51,980.200028
0.0,116,980.613203
1.0,94,980.796078
1.0,58,980.910588
-1.0,100,981.303381
0.0,58,981.423852
-2.0,188,982.027708
1.0,108,982.257625
3.0,65,982.386767
-8.0,65,982.716237
0.0,87,982.884629
1.0,87,983.053746
0.0,65,983.373325
0.0,87,983.546279
1.0,51,983.649137
1.0,209,984.257895
-2.0,94,984.502786
-4.0,66,984.83213
2.0,87,985.001689
1.0,94,985.183285
0.0,72,985.526646
1.0,87,985.689222
2.0,72,985.823591
-3.0,58,985.931596
2.0,58,986.238889
-2.0,94,986.426643
1.0,65,986.569664
1.0,65,986.880345
2.0,80,987.032396
0.0,87,987.193342
1.0,80,987.357015
0.0,44,987.633165
2.0,58,987.744828
1.0,94,987.93135
1.0,72,988.275075
0.0,45,988.362509
-4.0,65,988.494773
5.0,61,988.619057
0.0,44,988.706351
0.0,65,989.019109
1.0,101,989.219474
-3.0,72,989.36807
2.0,72,989.700756
-3.0,80,989.860717
0.0,65,990.032348
-4.0,80,990.203734
3.0,64,990.534281
-3.0,87,990.715629
-3.0,80,990.869993
1.0,108,991.262429
1.0,80,991.422758
-4.0,65,991.554224
1.0,87,991.909399
-8.0,173,992.258706
2.0,80,992.630625
0.0,58,992.7534
1.0,51,992.867121
5.0,60,992.996044
1.0,111,993.40854
-7.0,72,993.551802
2.0,65,993.677622
1.0,65,993.989642
-4.0,65,994.118505
1.0,108,994.330784
-3.0,80,994.673906
0.0,58,994.782378
1.0,80,994.940032
1.0,80,995.095919
-8.0,65,995.416925
0.0,72,995.570024
-14.0,159,996.080757
0.0,87,996.253234
-4.0,51,996.347786
2.0,72,996.515273
-2.0,58,996.84623
1.0,80,997.005023
1.0,66,997.146166
-3.0,80,997.50368
2.0,166,997.827947
0.0,72,997.958874
-4.0,72,998.289717
0.0,65,998.426415
-3.0,144,998.886312
0.0,44,998.973267
1.0,142,999.25972
-3.0,80,999.6116
0.0,96,999.801704
-3.0,94,999.986185
-3.0,72,1000.323371
-4.0,80,1000.48818
0.0,72,1000.621233
-4.0,72,1000.757319
2.0,65,1001.069932
0.0,65,1001.221343
-3.0,51,1001.327358
-8.0,65,1001.464224
1.0,51,1001.759003
1.0,65,1001.879177
0.0,72,1002.016834
0.0,72,1002.157538
2.0,72,1002.516311
-8.0,72,1002.660269
-2.0,94,1002.848044
0.0,72,1003.171296
0.0,58,1003.281409
2.0,65,1003.401845
-12.0,87,1003.576118
0.0,65,1003.892797
1.0,51,1003.991816
1.0,51,1004.091957
1.0,51,1004.198275
-2.0,58,1004.505586
-3.0,58,1004.620629
-7.0,96,1004.808674
1.0,101,1005.195016
3.0,216,1005.642017
1.0,65,1005.953479
0.0,58,1006.057979
-4.0,51,1006.154872
-2.0,121,1006.59684
1.0,87,1006.7827
1.0,65,1006.914036
1.0,51,1007.017491
1.0,65,1007.345332
0.0,80,1007.506351
0.0,77,1007.668425
-2.0,146,1008.148575
-4.0,58,1008.266034
-1.0,94,1008.45361
0.0,72,1008.79184
-7.0,80,1008.948009
0.0,87,1009.11729
-2.0,58,1009.419626
-8.0,72,1009.569636
2.0,51,1009.664148
1.0,51,1009.762356
2.0,72,1009.896935
1.0,87,1010.259901
0.0,72,1010.401954
-3.0,74,1010.551429
-3.0,99,1010.937809
0.0,51,1011.031671
-8.0,51,1011.126058
3.0,94,1011.490043
-3.0,80,1011.658057
-8.0,80,1011.810511
1.0,72,1011.959416
0.0,58,1012.275234
1.0,65,1012.398955
0.0,58,1012.513768
1.0,80,1012.675274
-3.0,44,1012.951956
0.0,51,1013.052666
0.0,65,1013.186261
-10.0,165,1013.705099
-4.0,80,1013.865051
2.0,166,1014.394283
1.0,80,1014.545538
-2.0,58,1014.663292
3.0,88,1015.026286
1.0,101,1015.222222
-4.0,65,1015.355372
-4.0,67,1015.689637
-4.0,65,1015.820279
0.0,44,1015.913992
0.0,65,1016.040227
2.0,80,1016.202337
2.0,58,1016.510559
0.0,72,1016.670114
-2.0,65,1016.795889
-7.0,94,1017.173544
-3.0,94,1017.360841
1.0,159,1017.884215
2.0,80,1018.046335
-3.0,65,1018.173579
-7.0,108,1018.578213
-7.0,72,1018.721303
1.0,108,1018.933613
0.0,58,1019.235345
0.0,72,1019.376676
-4.0,58,1019.491077
-2.0,94,1019.685061
1.0,65,1019.997323
1.0,80,1020.160182
1.0,87,1020.32517
1.0,58,1020.623095
2.0,72,1020.77348
-3.0,94,1020.957998
-5.0,93,1021.330983
1.0,144,1021.638388
-4.0,72,1021.793104
-4.0,80,1022.141403
3.0,58,1022.263352
-1.0,144,1022.559383
0.0,94,1022.947404
0.0,44,1023.046272
3.0,65,1023.175632
2.0,159,1023.675271
1.0,51,1023.783788
-3.0,80,1023.937722
0.0,87,1024.294709
0.0,44,1024.378474
-8.0,72,1024.521428
-3.0,58,1024.636829
1.0,87,1024.994943
0.0,72,1025.135063
-4.0,51,1025.232613
-4.0,58,1025.347537
1.0,101,1025.729245
2.0,80,1025.887784
-7.0,80,1026.231491
-8.0,123,1026.479376
1.0,72,1026.625548
1.0,60,1026.933182
-4.0,98,1027.131251
-3.0,58,1027.249147
1.0,87,1027.425292
0.0,87,1027.794895
-1.0,159,1028.117467
-3.0,94,1028.481937
-8.0,72,1028.632949
0.0,72,1028.782535
-8.0,80,1029.138891
-11.0,65,1029.268795
2.0,173,1029.798838
-8.0,80,1029.969983
0.0,58,1030.083302
0.0,72,1030.230664
0.0,51,1030.525518
1.0,87,1030.693641
0.0,65,1030.816579
1.0,72,1030.967893
1.0,101,1031.356045
-1.0,58,1031.470509
1.0,80,1031.634193
2.0,112,1032.047732
-2.0,123,1032.301426
4.0,58,1032.611054
2.0,58,1032.726264
0.0,44,1032.81469
1.0,65,1032.953639
0.0,44,1033.042661
0.0,80,1033.394202
1.0,101,1033.611716
-11.0,144,1034.101193
4.0,58,1034.223093
1.0,144,1034.518139
1.0,51,1034.809542
-4.0,72,1034.960469
0.0,65,1035.095275
-3.0,80,1035.257734
1.0,94,1035.635937
0.0,51,1035.739164
-4.0,72,1035.882723
-3.0,58,1036.205148
0.0,44,1036.29362
2.0,83,1036.455524
-4.0,51,1036.560175
2.0,65,1036.89926
2.0,65,1037.034971
-3.0,111,1037.267137
1.0,44,1037.359235
1.0,101,1037.757822
1.0,44,1037.846636
2.0,101,1038.05741
0.0,58,1038.375784
0.0,87,1038.548991
1.0,65,1038.677761
0.0,44,1038.763495
2.0,72,1039.106601
-3.0,51,1039.208798
1.0,65,1039.344185
0.0,58,1039.458755
-3.0,80,1039.821247
1.0,94,1040.016234
-8.0,72,1040.160735
-3.0,94,1040.541593
-7.0,80,1040.69258
0.0,72,1040.827282
2.0,65,1040.949422
2.0,116,1041.385784
-3.0,91,1041.572369
-4.0,51,1041.677018
1.0,94,1042.060504
1.0,47,1042.159163
1.0,108,1042.383416
3.0,173,1042.900095
-3.0,51,1043.006318
0.0,58,1043.315967
0.0,58,1043.427153
-5.0,159,1043.744384
0.0,58,1044.05291
0.0,65,1044.188726
-7.0,81,1044.34085
0.0,72,1044.478267
-3.0,80,1044.82234
1.0,65,1044.9514
2.0,87,1045.145256
-12.0,152,1045.643796
1.0,87,1045.816246
-4.0,44,1045.902488
0.0,72,1046.233104
-4.0,159,1046.528907
0.0,58,1046.828681
2.0,58,1046.94121
3.0,65,1047.072333
-4.0,72,1047.219597
0.0,72,1047.543746
0.0,44,1047.626785
2.0,94,1047.799352
1.0,101,1048.184995
0.0,44,1048.272313
1.0,57,1048.386872
-4.0,65,1048.517465
0.0,87,1048.906673
-8.0,65,1049.030582
1.0,58,1049.156519
-4.0,51,1049.262715
-4.0,72,1049.6085
-4.0,94,1049.796317
1.0,51,1049.895165
1.0,111,1050.311633
0.0,44,1050.395674
-4.0,72,1050.534362
0.0,72,1050.700407
2.0,87,1051.076459
0.0,87,1051.259617
0.0,44,1051.348225
-4.0,58,1051.462242
0.0,80,1051.807238
-8.0,137,1052.05845
-8.0,180,1052.615856
1.0,50,1052.723663
0.0,72,1052.8821
-1.0,94,1053.271279
-2.0,94,1053.467173
0.0,80,1053.630661
-4.0,72,1053.95115
-3.0,94,1054.130725
1.0,44,1054.226587
0.0,65,1054.349207
1.0,65,1054.683611
0.0,72,1054.825657
0.0,80,1054.976291
0.0,94,1055.355303
0.0,72,1055.50327
-4.0,58,1055.621981
1.0,51,1055.724494
0.0,87,1056.086378
1.0,87,1056.287416
-1.0,94,1056.481126
2.0,58,1056.798634
-3.0,94,1056.9886
1.0,65,1057.119617
0.0,72,1057.466346
0.0,44,1057.55668
-11.0,152,1057.854952
2.0,80,1058.209239
0.0,87,1058.381657
0.0,51,1058.479786
-5.0,159,1058.989104
1.0,87,1059.174268
1.0,94,1059.560605
-7.0,94,1059.742381
-4.0,65,1059.868419
-3.0,94,1060.255284
1.0,53,1060.359724
0.0,72,1060.501213
2.0,51,1060.598233
0.0,72,1060.74328
1.0,65,1061.051155
0.0,87,1061.213052
0.0,65,1061.348278
1.0,65,1061.667263
0.0,58,1061.79212
1.0,65,1061.917727
-4.0,51,1062.025406
-4.0,94,1062.400294
0.0,87,1062.576002
-2.0,144,1063.043664
-4.0,58,1063.156833
0.0,87,1063.332521
-8.0,80,1063.490283
0.0,44,1063.769521
1.0,51,1063.870064
1.0,51,1063.971792
-3.0,72,1064.117463
1.0,80,1064.479646
-7.0,231,1064.923965
0.0,87,1065.289711
-4.0,72,1065.444694
1.0,58,1065.558995
0.0,72,1065.897418
1.0,94,1066.080873
-4.0,56,1066.195572
0.0,65,1066.330493
0.0,44,1066.607469
-2.0,94,1066.798034
0.0,94,1066.981524
1.0,92,1067.377452
1.0,89,1067.566226
2.0,173,1068.084464
-3.0,80,1068.240399
1.0,51,1068.334462
0.0,51,1068.441328
-4.0,94,1068.799838
0.0,44,1068.881622
1.0,58,1068.988418
1.0,166,1069.501402
0.0,80,1069.654116
-8.0,72,1069.788845
0.0,123,1070.211464
0.0,58,1070.322234
1.0,101,1070.713844
1.0,44,1070.799799
2.0,80,1070.957677
0.0,80,1071.109901
0.0,72,1071.449251
-4.0,51,1071.559115
-8.0,72,1071.699531
1.0,80,1071.851899
1.0,144,1072.32277
2.0,65,1072.461177
0.0,94,1072.840252
3.0,90,1073.018338
