#{"t_start": 1620417643.3996675, "env_id": "procgen-fruitbot-v0"}
r,l,t
0.0,72,3440.84802
4.0,137,3441.424665
0.0,87,3441.802817
-3.0,87,3442.183424
1.0,65,3442.520257
6.0,159,3443.141021
2.0,101,3443.544684
0.0,87,3443.884654
4.0,58,3444.163697
-6.0,58,3444.384634
2.0,94,3444.79389
1.0,58,3445.00103
-3.0,144,3445.673184
4.0,58,3445.903613
0.0,72,3446.177191
0.0,72,3446.492168
0.0,72,3446.751293
-4.0,65,3447.085929
0.0,58,3447.27942
0.0,72,3447.561378
2.0,108,3447.990692
1.0,80,3448.310911
-2.0,58,3448.567962
4.0,74,3448.948936
3.0,137,3449.520524
0.0,58,3449.749438
-8.0,65,3450.032943
4.0,58,3450.29756
-4.0,65,3450.536383
0.0,72,3450.890557
0.0,72,3451.145103
1.0,80,3451.538859
1.0,72,3451.89548
-4.0,51,3452.121602
1.0,51,3452.34239
0.0,72,3452.591614
-4.0,72,3452.879123
0.0,51,3453.101273
1.0,94,3453.517356
1.0,88,3453.823935
3.0,101,3454.318291
3.0,65,3454.554636
1.0,80,3454.918324
0.0,65,3455.185749
0.0,51,3455.370752
2.0,80,3455.695085
-3.0,144,3456.36898
1.0,51,3456.672811
1.0,51,3456.837821
-4.0,51,3457.030818
0.0,65,3457.296052
0.0,72,3457.681782
0.0,72,3457.932972
3.0,44,3458.142661
0.0,72,3458.430981
1.0,65,3458.674885
1.0,65,3458.99101
3.0,87,3459.365132
2.0,94,3459.773176
2.0,137,3460.328221
1.0,72,3460.640365
3.0,94,3461.034787
1.0,80,3461.340463
3.0,44,3461.5059
2.0,58,3461.807514
4.0,58,3462.046817
1.0,80,3462.355967
1.0,65,3462.618111
0.0,58,3462.872394
3.0,72,3463.211238
4.0,58,3463.445908
0.0,58,3463.663026
1.0,65,3463.936387
1.0,108,3464.392663
-3.0,51,3464.624902
1.0,65,3464.900686
1.0,65,3465.16505
-3.0,80,3465.536139
0.0,87,3465.862169
2.0,72,3466.217731
1.0,80,3466.57699
-4.0,51,3466.79189
-4.0,80,3467.134811
3.0,65,3467.417788
3.0,108,3467.916073
1.0,173,3468.567775
2.0,94,3468.930372
2.0,72,3469.182021
0.0,44,3469.346053
0.0,65,3469.650333
3.0,87,3470.009063
-4.0,51,3470.228954
3.0,87,3470.570599
1.0,65,3470.814689
2.0,72,3471.122697
0.0,72,3471.443121
4.0,58,3471.701352
1.0,108,3472.190779
-8.0,74,3472.440245
1.0,58,3472.706121
2.0,72,3472.997676
-7.0,74,3473.307559
-8.0,72,3473.600095
-4.0,51,3473.839114
2.0,101,3474.20895
5.0,137,3474.787972
-8.0,73,3475.068417
0.0,72,3475.408506
3.0,65,3475.694625
-7.0,94,3476.144943
1.0,65,3476.411292
1.0,51,3476.608915
-3.0,87,3476.949726
-3.0,80,3477.272488
3.0,65,3477.544866
0.0,51,3477.738153
1.0,51,3477.921463
3.0,72,3478.227025
0.0,58,3478.470152
0.0,58,3478.780408
-11.0,195,3479.610542
2.0,60,3479.869149
-8.0,72,3480.17505
-7.0,159,3480.891046
2.0,80,3481.204763
1.0,108,3481.643749
1.0,123,3482.172241
1.0,51,3482.359194
1.0,80,3482.711132
0.0,58,3482.960062
-8.0,130,3483.522112
2.0,72,3483.793597
1.0,87,3484.110028
1.0,65,3484.413537
6.0,159,3485.082378
0.0,65,3485.315553
3.0,44,3485.516927
1.0,51,3485.765804
4.0,44,3485.885352
1.0,51,3486.080137
-4.0,65,3486.369784
5.0,137,3486.925371
2.0,72,3487.153955
1.0,123,3487.627738
0.0,87,3487.984675
3.0,101,3488.380558
-4.0,65,3488.651652
1.0,58,3488.867473
3.0,101,3489.266442
-5.0,173,3490.049643
2.0,58,3490.25696
0.0,87,3490.639126
0.0,58,3490.846983
3.0,65,3491.068758
0.0,72,3491.433811
1.0,44,3491.650081
3.0,108,3492.12455
-4.0,72,3492.475249
0.0,72,3492.764313
2.0,80,3493.065821
1.0,94,3493.430359
0.0,108,3493.893506
2.0,94,3494.288407
-3.0,94,3494.746295
-3.0,173,3495.430165
2.0,72,3495.808652
2.0,101,3496.251196
4.0,44,3496.457459
1.0,58,3496.675215
3.0,87,3497.043542
0.0,58,3497.291679
0.0,80,3497.614393
0.0,87,3497.99898
1.0,79,3498.338432
1.0,80,3498.681231
0.0,72,3498.978589
2.0,94,3499.349712
3.0,65,3499.612213
0.0,72,3499.911843
2.0,94,3500.310165
0.0,58,3500.554277
0.0,87,3500.898767
3.0,65,3501.147808
2.0,80,3501.507017
1.0,173,3502.310151
2.0,94,3502.656798
-2.0,173,3503.397957
0.0,80,3503.748163
1.0,137,3504.307621
1.0,44,3504.50093
0.0,65,3504.793001
3.0,72,3505.113956
1.0,95,3505.493244
0.0,72,3505.769645
3.0,72,3506.071527
2.0,245,3507.157912
4.0,44,3507.332492
1.0,65,3507.626221
0.0,176,3508.367831
2.0,80,3508.742862
1.0,108,3509.239119
3.0,87,3509.573246
0.0,65,3509.859795
-3.0,72,3510.227015
2.0,144,3510.842083
1.0,137,3511.377707
-3.0,87,3511.721274
0.0,44,3511.947725
3.0,65,3512.182087
1.0,80,3512.451798
5.0,137,3513.018347
1.0,137,3513.579942
-3.0,144,3514.209846
-5.0,295,3515.427769
1.0,44,3515.59883
2.0,144,3516.172243
4.0,58,3516.41098
-7.0,94,3516.813482
0.0,72,3517.088076
4.0,58,3517.337724
1.0,65,3517.579814
4.0,58,3517.881978
1.0,94,3518.236727
1.0,44,3518.395007
3.0,101,3518.79198
0.0,72,3519.131237
-3.0,72,3519.403536
-7.0,144,3520.054101
2.0,144,3520.642935
-1.0,66,3520.917687
2.0,101,3521.351754
2.0,80,3521.697682
-3.0,144,3522.30341
-9.0,252,3523.330942
4.0,44,3523.502994
-11.0,166,3524.239079
-8.0,65,3524.51014
1.0,94,3524.844516
0.0,65,3525.119153
1.0,65,3525.333683
2.0,80,3525.695083
3.0,65,3525.948203
1.0,44,3526.174059
0.0,58,3526.42821
0.0,87,3526.793539
-5.0,87,3527.129867
1.0,209,3527.936151
3.0,65,3528.211129
-4.0,51,3528.420994
0.0,58,3528.677075
1.0,94,3529.060026
2.0,101,3529.442826
1.0,94,3529.870224
-4.0,51,3530.024731
2.0,80,3530.360788
1.0,72,3530.678627
3.0,87,3531.08527
-3.0,94,3531.51128
1.0,44,3531.676107
0.0,65,3531.919678
1.0,65,3532.211899
0.0,72,3532.49805
3.0,65,3532.793574
1.0,51,3533.002893
4.0,58,3533.228011
0.0,51,3533.397157
-4.0,58,3533.690814
2.0,58,3533.941343
0.0,65,3534.198914
1.0,108,3534.693861
1.0,65,3534.932364
0.0,72,3535.268858
1.0,209,3536.057239
1.0,65,3536.334518
1.0,51,3536.549606
3.0,87,3536.883508
1.0,80,3537.225736
2.0,58,3537.462727
1.0,44,3537.609685
0.0,72,3537.948278
-8.0,66,3538.265259
1.0,108,3538.775075
1.0,173,3539.497937
1.0,144,3540.115388
2.0,108,3540.572472
2.0,144,3541.218855
1.0,159,3541.895827
1.0,209,3542.77237
0.0,72,3543.060161
3.0,101,3543.43656
-4.0,58,3543.671359
1.0,80,3544.021767
3.0,65,3544.303878
0.0,80,3544.630527
2.0,101,3545.053155
1.0,80,3545.436892
0.0,72,3545.700312
1.0,137,3546.369558
0.0,72,3546.634994
-4.0,58,3546.850124
0.0,58,3547.086075
1.0,94,3547.473698
2.0,58,3547.7262
0.0,72,3548.009614
1.0,80,3548.350963
-3.0,87,3548.723401
2.0,137,3549.295348
3.0,101,3549.75931
-1.0,159,3550.512453
-3.0,94,3550.876341
1.0,44,3551.067829
1.0,80,3551.465319
1.0,87,3551.861882
-7.0,87,3552.197794
-5.0,72,3552.526016
0.0,51,3552.704094
0.0,80,3553.005141
0.0,72,3553.342256
3.0,87,3553.705688
0.0,58,3553.96737
1.0,173,3554.740907
3.0,101,3555.186978
2.0,80,3555.585306
-3.0,87,3555.957646
2.0,101,3556.357777
2.0,72,3556.657505
3.0,72,3556.954943
1.0,80,3557.286912
1.0,51,3557.520188
1.0,65,3557.787186
1.0,80,3558.115185
3.0,80,3558.465894
3.0,65,3558.745907
1.0,80,3559.084442
-9.0,87,3559.49136
1.0,44,3559.68241
3.0,72,3560.012761
2.0,94,3560.424389
1.0,87,3560.796703
1.0,44,3560.969405
-9.0,195,3561.823109
0.0,72,3562.094247
-6.0,72,3562.391267
3.0,65,3562.686397
-1.0,137,3563.208176
0.0,58,3563.487185
-1.0,87,3563.852855
3.0,80,3564.176107
1.0,51,3564.395348
1.0,65,3564.677827
0.0,72,3564.975786
-2.0,72,3565.247162
1.0,44,3565.446584
1.0,72,3565.723306
2.0,58,3565.935761
5.0,159,3566.606939
2.0,144,3567.177847
1.0,87,3567.488839
1.0,108,3567.991402
1.0,72,3568.244695
1.0,173,3568.997271
0.0,159,3569.677291
0.0,65,3569.941809
2.0,94,3570.393449
1.0,80,3570.74489
0.0,44,3570.929555
2.0,58,3571.154693
1.0,58,3571.434417
0.0,51,3571.628262
-6.0,72,3571.927797
0.0,65,3572.175298
4.0,44,3572.41729
3.0,80,3572.749964
1.0,137,3573.265383
1.0,72,3573.554805
0.0,65,3573.813818
2.0,144,3574.464358
0.0,44,3574.673522
1.0,108,3575.102461
1.0,72,3575.412229
1.0,51,3575.617444
1.0,44,3575.787176
1.0,44,3575.957443
3.0,87,3576.293688
4.0,44,3576.496408
1.0,65,3576.772116
-8.0,65,3577.083928
3.0,87,3577.42632
1.0,72,3577.776719
0.0,51,3577.95481
1.0,51,3578.148411
3.0,101,3578.514454
-2.0,72,3578.778917
1.0,44,3578.977367
-6.0,94,3579.3885
0.0,72,3579.683095
3.0,80,3580.033149
-3.0,94,3580.431816
3.0,65,3580.657058
4.0,44,3580.823843
2.0,94,3581.189056
2.0,94,3581.535655
1.0,58,3581.755252
-3.0,51,3582.013511
1.0,72,3582.275136
-8.0,130,3582.927511
1.0,44,3583.126792
0.0,87,3583.485745
1.0,80,3583.844767
1.0,44,3584.043433
-3.0,94,3584.399821
-1.0,87,3584.828263
-3.0,87,3585.178387
4.0,44,3585.346776
2.0,72,3585.629113
1.0,44,3585.817952
0.0,87,3586.226233
-4.0,87,3586.61325
3.0,87,3586.966472
1.0,94,3587.401815
1.0,94,3587.848926
1.0,44,3588.01573
1.0,51,3588.195314
1.0,65,3588.548561
1.0,94,3588.911025
6.0,159,3589.539979
1.0,51,3589.790174
1.0,51,3589.982118
2.0,87,3590.328993
0.0,44,3590.526662
3.0,72,3590.833936
2.0,108,3591.315107
2.0,87,3591.655747
1.0,72,3591.972222
1.0,94,3592.296388
-1.0,159,3592.981289
4.0,87,3593.353654
1.0,60,3593.580529
2.0,72,3593.871881
3.0,72,3594.155146
-7.0,87,3594.493157
4.0,44,3594.686628
3.0,87,3595.068019
0.0,80,3595.360562
1.0,80,3595.703349
-4.0,65,3595.992119
1.0,87,3596.35682
0.0,72,3596.713086
0.0,72,3597.018505
0.0,58,3597.256694
2.0,101,3597.68203
4.0,74,3597.950148
1.0,94,3598.358629
1.0,58,3598.600797
1.0,80,3598.948746
0.0,51,3599.162801
1.0,59,3599.407368
3.0,72,3599.696655
1.0,72,3600.04809
-4.0,65,3600.392104
3.0,87,3600.786901
-2.0,51,3600.9626
3.0,72,3601.212532
5.0,159,3601.889061
1.0,65,3602.218664
0.0,58,3602.398933
3.0,101,3602.872347
1.0,108,3603.284829
1.0,80,3603.5887
0.0,87,3603.94199
0.0,252,3605.004717
1.0,44,3605.200554
3.0,80,3605.51354
0.0,87,3605.858772
2.0,231,3606.818831
1.0,173,3607.628449
0.0,51,3607.810758
0.0,65,3608.066226
1.0,80,3608.394696
0.0,87,3608.762421
0.0,72,3609.049129
1.0,65,3609.380817
2.0,94,3609.745272
0.0,58,3609.958655
0.0,72,3610.33291
2.0,58,3610.586086
0.0,87,3610.891876
1.0,173,3611.564512
0.0,137,3612.203045
4.0,58,3612.413888
4.0,58,3612.669089
0.0,44,3612.857157
-3.0,72,3613.150191
1.0,44,3613.30364
1.0,87,3613.699811
2.0,144,3614.335936
1.0,44,3614.566406
2.0,87,3614.912454
1.0,94,3615.35129
3.0,65,3615.624486
-3.0,51,3615.933257
-8.0,195,3616.776671
2.0,94,3617.124415
0.0,72,3617.411018
0.0,72,3617.726811
0.0,94,3618.089336
1.0,44,3618.317444
5.0,116,3618.77307
4.0,65,3619.072053
-4.0,80,3619.465704
2.0,101,3619.826952
1.0,44,3620.043136
0.0,87,3620.349227
0.0,65,3620.673755
0.0,72,3621.035354
1.0,72,3621.356266
-3.0,94,3621.751711
1.0,65,3622.03264
1.0,65,3622.33925
3.0,58,3622.560219
-2.0,166,3623.249857
0.0,72,3623.560966
3.0,72,3623.837166
4.0,159,3624.576493
0.0,159,3625.286858
4.0,65,3625.561302
2.0,58,3625.826987
0.0,72,3626.13014
0.0,44,3626.294835
-3.0,94,3626.696146
0.0,72,3626.966779
4.0,58,3627.22504
0.0,72,3627.542987
3.0,80,3627.880977
0.0,72,3628.15289
0.0,72,3628.475075
0.0,87,3628.821384
-3.0,108,3629.274139
0.0,51,3629.46254
0.0,87,3629.836935
1.0,94,3630.218196
4.0,87,3630.593152
2.0,58,3630.86109
1.0,80,3631.129076
-4.0,51,3631.331685
4.0,74,3631.650241
0.0,72,3631.951648
0.0,137,3632.484282
3.0,72,3632.764828
-7.0,72,3633.089697
-4.0,58,3633.283021
4.0,44,3633.505251
3.0,65,3633.78386
-4.0,51,3634.006207
0.0,72,3634.345618
2.0,94,3634.837263
1.0,80,3635.157348
4.0,44,3635.340548
3.0,72,3635.688642
-8.0,87,3636.071568
3.0,72,3636.374842
0.0,87,3636.78273
0.0,51,3636.96169
0.0,51,3637.17475
2.0,144,3637.713991
2.0,80,3638.049113
1.0,60,3638.270712
1.0,65,3638.496294
3.0,72,3638.788658
1.0,173,3639.453193
1.0,51,3639.661861
0.0,87,3640.013678
3.0,80,3640.380167
2.0,65,3640.717064
-7.0,180,3641.483885
1.0,108,3641.910817
-2.0,72,3642.218745
1.0,51,3642.40803
2.0,144,3643.033834
-3.0,72,3643.28946
2.0,87,3643.692691
3.0,72,3644.006002
0.0,51,3644.231246
1.0,94,3644.611425
1.0,72,3644.94765
-4.0,173,3645.758782
-2.0,58,3646.030976
0.0,72,3646.29674
2.0,87,3646.618694
0.0,51,3646.860187
0.0,72,3647.190372
-1.0,87,3647.541707
1.0,45,3647.71699
1.0,108,3648.226429
1.0,80,3648.530333
2.0,94,3648.930904
2.0,137,3649.530031
0.0,65,3649.82969
1.0,94,3650.203591
0.0,87,3650.565137
-6.0,144,3651.11629
0.0,51,3651.29691
0.0,58,3651.538361
0.0,65,3651.822438
0.0,87,3652.200961
1.0,44,3652.344177
-4.0,58,3652.591154
-5.0,195,3653.425295
0.0,58,3653.604383
1.0,65,3653.885682
3.0,80,3654.212777
3.0,58,3654.483215
0.0,72,3654.764296
0.0,72,3655.176788
2.0,137,3655.746675
1.0,45,3655.96488
1.0,51,3656.155722
1.0,144,3656.791335
3.0,72,3657.061521
3.0,72,3657.380928
1.0,108,3657.832423
1.0,44,3658.035873
2.0,94,3658.456668
-3.0,94,3658.864985
4.0,58,3659.092511
0.0,72,3659.300251
1.0,51,3659.492918
1.0,65,3659.771701
0.0,58,3660.089773
3.0,101,3660.545388
5.0,159,3661.210364
3.0,72,3661.52277
-1.0,72,3661.804795
3.0,108,3662.262927
0.0,72,3662.57179
1.0,44,3662.754306
1.0,80,3663.056861
-6.0,72,3663.350284
0.0,72,3663.664949
2.0,173,3664.373667
1.0,44,3664.620016
2.0,72,3664.959893
-4.0,65,3665.22129
4.0,87,3665.605293
1.0,65,3665.871561
-8.0,51,3666.070595
0.0,72,3666.330118
0.0,65,3666.63809
0.0,51,3666.878118
3.0,72,3667.160311
0.0,58,3667.33202
-6.0,72,3667.678783
2.0,72,3667.939929
3.0,108,3668.397694
2.0,72,3668.7247
0.0,72,3668.989398
0.0,173,3669.696708
0.0,44,3669.859415
-7.0,94,3670.295455
2.0,94,3670.641264
1.0,108,3671.08645
1.0,51,3671.301851
-4.0,80,3671.649308
3.0,72,3671.998232
2.0,72,3672.348265
0.0,94,3672.792684
1.0,87,3673.135187
0.0,87,3673.521034
1.0,51,3673.764558
2.0,87,3674.089877
2.0,72,3674.431857
0.0,58,3674.605425
1.0,94,3675.023845
2.0,72,3675.329885
-2.0,80,3675.683564
-3.0,51,3675.848061
1.0,51,3676.116888
0.0,72,3676.398762
-4.0,173,3677.190439
3.0,72,3677.513299
2.0,144,3678.090909
0.0,44,3678.274721
0.0,87,3678.595957
1.0,45,3678.809596
1.0,80,3679.13544
2.0,72,3679.427235
0.0,65,3679.745788
-4.0,65,3680.073683
-3.0,94,3680.440137
4.0,73,3680.711967
0.0,44,3680.930904
1.0,137,3681.529904
4.0,137,3682.1177
1.0,80,3682.476116
-1.0,49,3682.66613
1.0,65,3682.962718
-2.0,72,3683.265896
1.0,94,3683.661446
3.0,101,3684.128038
-2.0,72,3684.451231
1.0,65,3684.677125
5.0,159,3685.327492
-4.0,65,3685.583832
1.0,72,3685.939131
1.0,137,3686.472128
0.0,72,3686.753837
1.0,51,3686.958943
1.0,44,3687.116309
1.0,65,3687.405469
0.0,72,3687.740273
4.0,137,3688.362806
2.0,159,3688.96818
3.0,72,3689.242189
1.0,72,3689.604521
3.0,101,3690.029752
4.0,65,3690.278096
1.0,44,3690.465628
2.0,58,3690.743158
2.0,101,3691.138468
0.0,80,3691.478325
4.0,87,3691.915067
0.0,51,3692.136364
2.0,72,3692.487857
1.0,80,3692.825492
1.0,58,3693.062494
1.0,94,3693.440547
2.0,72,3693.715869
2.0,166,3694.393644
1.0,44,3694.553244
2.0,58,3694.796681
-4.0,65,3695.167824
-2.0,51,3695.386078
-4.0,65,3695.660996
0.0,72,3695.985048
1.0,94,3696.433389
1.0,72,3696.726781
4.0,166,3697.49315
1.0,72,3697.783635
0.0,87,3698.14501
4.0,58,3698.353011
1.0,173,3699.080295
1.0,80,3699.438831
-4.0,58,3699.68472
4.0,137,3700.230808
0.0,58,3700.555078
3.0,72,3700.831713
1.0,72,3701.144042
2.0,65,3701.451788
1.0,108,3701.929923
2.0,173,3702.560508
2.0,101,3702.931607
2.0,144,3703.521684
1.0,159,3704.211735
1.0,80,3704.549093
1.0,51,3704.763036
3.0,72,3705.122508
5.0,159,3705.779253
0.0,87,3706.145284
-2.0,72,3706.416656
2.0,101,3706.837855
2.0,94,3707.203208
2.0,72,3707.56512
3.0,108,3708.040904
2.0,101,3708.520848
0.0,65,3708.849606
1.0,80,3709.261976
2.0,94,3709.613482
-2.0,144,3710.143766
0.0,58,3710.389047
3.0,80,3710.697529
2.0,94,3711.166044
3.0,65,3711.432919
3.0,65,3711.719077
1.0,51,3711.890055
1.0,80,3712.172039
2.0,166,3712.830836
4.0,44,3713.035104
1.0,144,3713.6344
1.0,159,3714.282556
1.0,51,3714.470752
2.0,72,3714.785759
0.0,65,3715.023464
-4.0,58,3715.231677
1.0,44,3715.41862
0.0,51,3715.651479
2.0,72,3715.950823
1.0,159,3716.630854
-2.0,51,3716.85545
2.0,101,3717.283681
2.0,72,3717.642926
0.0,72,3717.90035
-1.0,144,3718.509375
4.0,58,3718.771463
1.0,94,3719.135184
2.0,59,3719.402898
3.0,72,3719.669722
5.0,137,3720.263398
1.0,72,3720.573088
4.0,44,3720.793497
3.0,74,3721.144199
0.0,137,3721.6933
1.0,44,3721.844907
2.0,94,3722.190024
0.0,58,3722.383059
5.0,137,3722.94232
0.0,65,3723.281851
1.0,58,3723.487917
0.0,65,3723.801212
4.0,137,3724.336283
2.0,173,3725.066472
0.0,137,3725.711328
1.0,87,3726.035689
2.0,58,3726.311877
2.0,144,3726.978914
1.0,51,3727.17656
4.0,87,3727.519212
1.0,87,3727.941113
3.0,67,3728.225327
0.0,80,3728.578713
4.0,166,3729.182308
1.0,51,3729.45966
2.0,101,3729.897349
0.0,72,3730.178874
1.0,58,3730.427218
1.0,51,3730.609502
1.0,44,3730.81229
3.0,65,3731.167689
-6.0,94,3731.532747
1.0,72,3731.860884
0.0,44,3732.036883
0.0,72,3732.384289
0.0,65,3732.632264
1.0,44,3732.8086
-2.0,173,3733.494005
-7.0,94,3733.855435
1.0,65,3734.159052
0.0,58,3734.377967
-1.0,144,3735.01522
0.0,65,3735.270026
1.0,44,3735.446266
0.0,87,3735.902397
4.0,44,3736.081553
1.0,94,3736.435785
2.0,94,3736.858073
2.0,58,3737.120946
-2.0,51,3737.356963
2.0,76,3737.604589
4.0,66,3737.900857
2.0,94,3738.274673
0.0,87,3738.64822
0.0,137,3739.18154
3.0,72,3739.46309
2.0,144,3740.046271
3.0,80,3740.366132
2.0,94,3740.725027
1.0,108,3741.243328
1.0,65,3741.495422
0.0,72,3741.799065
3.0,80,3742.119646
-1.0,195,3742.977097
-4.0,58,3743.235287
1.0,44,3743.422759
0.0,65,3743.745778
-3.0,173,3744.508523
-2.0,72,3744.822079
0.0,72,3745.088654
-2.0,51,3745.343436
1.0,80,3745.704057
-3.0,159,3746.343718
1.0,144,3746.936375
4.0,58,3747.221763
2.0,87,3747.585747
2.0,144,3748.183887
1.0,72,3748.499718
0.0,87,3748.881408
2.0,101,3749.315833
-4.0,51,3749.570325
0.0,87,3749.880437
-4.0,58,3750.112116
0.0,87,3750.531076
1.0,94,3750.879122
2.0,101,3751.370954
3.0,101,3751.777553
0.0,72,3752.138408
2.0,80,3752.479311
-8.0,87,3752.809342
2.0,72,3753.145982
2.0,144,3753.746491
1.0,72,3754.041838
4.0,58,3754.26905
-3.0,94,3754.645662
-4.0,58,3754.902999
1.0,94,3755.322476
0.0,87,3755.649211
1.0,51,3755.907401
2.0,58,3756.201818
4.0,66,3756.4662
-4.0,80,3756.808686
3.0,80,3757.138454
1.0,94,3757.555179
1.0,108,3758.011278
-2.0,94,3758.425173
2.0,58,3758.663159
0.0,65,3758.872605
3.0,80,3759.217945
1.0,87,3759.574009
2.0,57,3759.816427
3.0,101,3760.284459
4.0,58,3760.534748
0.0,72,3760.83131
1.0,159,3761.55541
-3.0,94,3761.894913
2.0,58,3762.144776
1.0,72,3762.479558
0.0,58,3762.750189
-6.0,231,3763.628656
0.0,58,3763.89507
2.0,72,3764.252833
2.0,58,3764.493871
3.0,108,3764.979675
3.0,80,3765.333363
1.0,87,3765.688336
1.0,144,3766.248266
2.0,51,3766.40888
1.0,87,3766.782096
4.0,58,3767.003539
1.0,72,3767.298455
1.0,51,3767.553486
3.0,101,3768.044478
0.0,65,3768.334413
1.0,94,3768.731932
0.0,65,3769.05089
0.0,72,3769.376437
4.0,44,3769.591129
-4.0,80,3769.927218
1.0,144,3770.571276
0.0,72,3770.895009
3.0,101,3771.300688
3.0,80,3771.661801
2.0,101,3772.073103
4.0,44,3772.240934
3.0,87,3772.5722
2.0,65,3772.841037
-4.0,80,3773.190072
2.0,65,3773.564446
-8.0,130,3774.122339
2.0,65,3774.419541
0.0,51,3774.683874
1.0,44,3774.865864
-2.0,51,3775.090806
3.0,108,3775.545487
0.0,51,3775.770484
3.0,101,3776.225636
1.0,144,3776.801211
2.0,94,3777.257113
2.0,72,3777.500975
4.0,58,3777.707207
1.0,65,3777.930754
1.0,72,3778.272628
2.0,65,3778.558015
1.0,159,3779.216264
2.0,87,3779.652125
-4.0,74,3779.926191
-2.0,72,3780.276631
-4.0,80,3780.651411
-1.0,137,3781.274131
-4.0,51,3781.478302
2.0,166,3782.193347
1.0,87,3782.561688
1.0,58,3782.821179
4.0,159,3783.456545
-6.0,173,3784.250036
-3.0,159,3784.99883
1.0,159,3785.723216
1.0,80,3786.034986
-2.0,51,3786.236297
-1.0,173,3786.928867
0.0,65,3787.246812
6.0,159,3787.913375
1.0,44,3788.089081
1.0,144,3788.767438
-3.0,94,3789.16475
1.0,80,3789.51775
1.0,65,3789.827634
-4.0,96,3790.231754
0.0,87,3790.663211
-4.0,96,3791.036433
-3.0,72,3791.292305
1.0,65,3791.598191
0.0,72,3791.907359
1.0,65,3792.261969
3.0,144,3792.939948
2.0,65,3793.189496
1.0,80,3793.53575
1.0,108,3794.043788
3.0,72,3794.374585
2.0,101,3794.849878
-4.0,58,3795.088913
1.0,44,3795.288556
2.0,80,3795.684128
-4.0,65,3796.038154
-7.0,96,3796.499351
3.0,166,3797.312888
-4.0,80,3797.588969
1.0,87,3797.938674
0.0,159,3798.637912
4.0,44,3798.851017
2.0,80,3799.209775
0.0,72,3799.515411
2.0,87,3799.885906
2.0,94,3800.341145
-3.0,94,3800.824256
4.0,87,3801.244082
3.0,72,3801.503087
2.0,159,3802.120759
3.0,144,3802.792203
2.0,159,3803.544382
1.0,51,3803.712471
1.0,44,3803.941651
2.0,87,3804.304009
0.0,87,3804.62505
0.0,173,3805.390663
-4.0,137,3805.935969
0.0,72,3806.29346
1.0,65,3806.575755
1.0,87,3806.982916
3.0,65,3807.268923
-3.0,96,3807.703704
2.0,101,3808.122179
1.0,80,3808.455564
0.0,72,3808.754814
0.0,51,3809.001362
3.0,72,3809.309338
1.0,108,3809.742001
3.0,65,3810.037602
0.0,87,3810.429903
1.0,94,3810.809342
-1.0,298,3812.104748
-4.0,51,3812.30851
0.0,58,3812.579477
2.0,87,3813.004097
3.0,72,3813.29746
4.0,58,3813.534218
3.0,80,3813.852706
1.0,51,3814.142634
4.0,44,3814.309287
4.0,87,3814.715465
2.0,72,3814.98563
-3.0,80,3815.339858
-4.0,80,3815.670525
1.0,51,3815.901131
-4.0,80,3816.262692
2.0,144,3816.803504
0.0,87,3817.170316
3.0,65,3817.415331
3.0,80,3817.726854
0.0,51,3817.969786
1.0,51,3818.24016
0.0,80,3818.597785
1.0,80,3818.932668
-3.0,44,3819.087762
1.0,88,3819.439017
-3.0,44,3819.622078
1.0,108,3820.164623
-10.0,195,3821.056207
2.0,101,3821.554975
2.0,94,3821.870446
2.0,51,3822.129028
0.0,72,3822.389684
4.0,44,3822.58948
0.0,173,3823.281289
0.0,65,3823.55492
1.0,80,3823.898371
0.0,72,3824.21484
4.0,58,3824.440536
4.0,65,3824.740121
0.0,51,3825.01831
0.0,58,3825.331052
8.0,231,3826.287708
-4.0,80,3826.616451
5.0,159,3827.33613
0.0,44,3827.483499
-4.0,80,3827.82691
1.0,58,3828.084865
1.0,72,3828.430449
0.0,87,3828.815698
2.0,80,3829.179065
2.0,144,3829.800432
2.0,101,3830.284465
-4.0,80,3830.676378
3.0,80,3830.971644
1.0,72,3831.261698
2.0,58,3831.527238
2.0,72,3831.8399
2.0,44,3832.009715
-2.0,137,3832.600271
-1.0,144,3833.195861
0.0,72,3833.492167
0.0,72,3833.772778
1.0,108,3834.146528
1.0,65,3834.436539
3.0,72,3834.690045
1.0,94,3835.08305
-7.0,94,3835.514714
0.0,58,3835.756967
0.0,173,3836.493886
2.0,58,3836.762833
0.0,72,3837.11581
2.0,101,3837.541834
1.0,65,3837.781858
4.0,58,3838.017444
-4.0,80,3838.350349
1.0,44,3838.501129
-2.0,137,3839.093484
1.0,87,3839.444556
0.0,58,3839.675627
1.0,80,3839.992877
-1.0,159,3840.741085
2.0,94,3841.194438
-2.0,51,3841.404061
-7.0,72,3841.706841
1.0,94,3842.128658
-4.0,58,3842.462315
0.0,87,3842.817087
4.0,252,3843.928173
-4.0,87,3844.274559
4.0,65,3844.540982
4.0,65,3844.841056
0.0,72,3845.171472
1.0,94,3845.594771
-4.0,58,3845.829355
5.0,159,3846.600438
2.0,80,3846.977011
2.0,58,3847.21133
3.0,80,3847.624177
1.0,65,3847.895268
3.0,101,3848.292656
1.0,51,3848.472822
1.0,65,3848.741733
0.0,72,3849.035378
1.0,94,3849.415403
0.0,51,3849.603189
0.0,65,3849.883163
1.0,144,3850.442167
3.0,101,3850.965352
1.0,94,3851.322042
